,date,YYYYMMDD,HH,DD,FH,FF,FX,T,T10N,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y,AT,DAF,Day-ahead Price [EUR/MWh]
169,2019-01-08 02:00:00,20190108,2,280,60,50,120,77,,40,0,0,0,0,10184,65,1.0,77,,5,0,0,0,0,0,43487.0,40909.0,15.15
170,2019-01-08 03:00:00,20190108,3,280,60,50,130,77,,43,0,0,0,0,10181,63,6.0,79,,5,0,0,0,0,0,42736.0,39079.0,15.11
171,2019-01-08 04:00:00,20190108,4,280,60,60,140,78,,43,0,0,0,0,10172,63,7.0,78,,5,0,0,0,0,0,42657.0,37984.0,13.42
172,2019-01-08 05:00:00,20190108,5,280,70,70,140,82,,39,0,0,0,0,10167,63,8.0,74,,5,0,0,0,0,0,43375.0,37396.0,12.91
173,2019-01-08 06:00:00,20190108,6,300,70,60,150,70,66.0,34,0,0,3,3,10165,62,7.0,77,81.0,7,0,1,0,0,0,45675.0,38500.0,17.1
174,2019-01-08 07:00:00,20190108,7,300,60,70,140,75,,26,0,0,0,-1,10163,66,6.0,71,23.0,7,0,1,0,0,0,52345.0,42001.0,30.03
175,2019-01-08 08:00:00,20190108,8,290,80,70,170,75,,35,0,0,0,-1,10162,60,8.0,76,23.0,7,0,1,0,0,0,62028.0,46893.0,42.93
176,2019-01-08 09:00:00,20190108,9,300,80,80,170,79,,35,0,4,0,-1,10163,62,8.0,74,22.0,7,0,1,0,0,0,68379.0,51672.0,44.95
177,2019-01-08 10:00:00,20190108,10,310,80,80,160,73,,44,0,13,4,2,10167,57,8.0,81,81.0,7,0,1,0,0,0,69359.0,54515.0,46.2
178,2019-01-08 11:00:00,20190108,11,310,70,80,160,83,,40,2,30,2,2,10167,62,7.0,74,23.0,7,0,1,0,0,0,68677.0,56411.0,50.0
179,2019-01-08 12:00:00,20190108,12,320,80,90,170,85,64.0,32,0,34,0,0,10168,65,8.0,69,2.0,7,0,0,0,0,0,67775.0,56767.0,59.53
180,2019-01-08 13:00:00,20190108,13,310,80,80,170,83,,33,0,21,0,0,10166,63,8.0,70,,5,0,0,0,0,0,66809.0,57220.0,43.8
181,2019-01-08 14:00:00,20190108,14,320,70,70,150,78,,35,0,15,4,3,10170,65,8.0,73,23.0,7,0,1,0,0,0,67083.0,58097.0,44.0
182,2019-01-08 15:00:00,20190108,15,320,80,80,160,77,,28,0,13,0,0,10174,64,7.0,71,1.0,7,0,0,0,0,0,67418.0,59426.0,46.61
183,2019-01-08 16:00:00,20190108,16,320,70,60,140,72,,24,0,2,0,0,10179,66,4.0,71,,5,0,0,0,0,0,67848.0,60947.0,40.97
184,2019-01-08 17:00:00,20190108,17,320,70,70,160,71,,20,0,0,0,0,10179,68,3.0,69,,5,0,0,0,0,0,69358.0,62576.0,51.31
185,2019-01-08 18:00:00,20190108,18,320,60,60,130,70,60.0,25,0,0,0,-1,10184,65,7.0,73,51.0,7,0,1,0,0,0,73659.0,65576.0,64.86
186,2019-01-08 19:00:00,20190108,19,320,60,70,140,68,,26,0,0,0,-1,10186,65,7.0,75,51.0,7,0,1,0,0,0,70845.0,63817.0,37.5
187,2019-01-08 20:00:00,20190108,20,330,60,60,130,61,,30,0,0,2,4,10187,64,7.0,80,81.0,7,0,1,0,0,0,68325.0,61815.0,36.0
188,2019-01-08 21:00:00,20190108,21,320,60,50,150,57,,27,0,0,2,8,10186,67,7.0,81,23.0,7,0,1,0,0,0,64326.0,59615.0,42.15
189,2019-01-08 22:00:00,20190108,22,350,60,50,130,49,,28,0,0,4,3,10186,59,8.0,86,81.0,7,0,1,0,0,0,60079.0,57116.0,35.9
190,2019-01-08 23:00:00,20190108,23,330,60,70,160,58,,15,0,0,0,-1,10184,70,7.0,73,81.0,7,0,1,0,0,0,55482.0,53559.0,33.0
191,2019-01-09 00:00:00,20190108,24,310,50,40,150,38,31.0,17,0,0,2,12,10180,70,3.0,86,23.0,7,0,1,0,0,0,51383.0,49885.0,30.0
192,2019-01-09 01:00:00,20190109,1,330,40,40,80,46,,19,0,0,0,0,10179,70,4.0,83,,5,0,0,0,0,0,48097.0,46819.0,35.1
193,2019-01-09 02:00:00,20190109,2,320,40,30,100,39,,16,0,0,0,0,10185,70,2.0,84,,5,0,0,0,0,0,46079.0,44465.0,34.4
194,2019-01-09 03:00:00,20190109,3,340,30,50,90,47,,21,0,0,0,-1,10187,70,7.0,83,81.0,7,0,1,0,0,0,45037.0,42650.0,34.2
195,2019-01-09 04:00:00,20190109,4,330,30,30,70,45,,20,0,0,0,-1,10188,68,4.0,83,23.0,7,0,1,0,0,0,44694.0,41876.0,34.3
196,2019-01-09 05:00:00,20190109,5,330,40,30,80,42,,11,0,0,0,0,10186,75,1.0,80,,5,0,0,0,0,0,45041.0,41816.0,30.1
197,2019-01-09 06:00:00,20190109,6,330,30,40,90,43,28.0,15,0,0,0,0,10188,70,2.0,82,3.0,7,0,0,0,0,0,47041.0,43366.0,36.5
198,2019-01-09 07:00:00,20190109,7,330,40,40,90,41,,16,0,0,0,-1,10192,70,6.0,83,22.0,7,0,1,0,0,0,52848.0,48064.0,41.5
199,2019-01-09 08:00:00,20190109,8,330,40,40,80,36,,13,0,0,3,4,10200,70,3.0,84,23.0,7,0,1,0,0,0,62666.0,54976.0,50.0
200,2019-01-09 09:00:00,20190109,9,340,30,30,70,43,,14,5,16,0,0,10205,67,7.0,81,3.0,7,0,0,0,0,0,68518.0,61520.0,40.0
201,2019-01-09 10:00:00,20190109,10,340,40,40,80,60,,18,10,63,0,0,10211,66,8.0,74,,5,0,0,0,0,0,69987.0,64602.0,47.9
202,2019-01-09 11:00:00,20190109,11,350,50,50,100,64,,22,10,77,0,0,10211,66,8.0,74,,5,0,0,0,0,0,69922.0,66342.0,52.7
203,2019-01-09 12:00:00,20190109,12,350,60,60,130,68,26.0,16,10,88,0,0,10213,69,8.0,69,2.0,7,0,0,0,0,0,69156.0,66237.0,60.92
204,2019-01-09 13:00:00,20190109,13,350,60,60,110,71,,13,10,81,0,0,10214,72,7.0,66,,5,0,0,0,0,0,68002.0,65928.0,55.9
205,2019-01-09 14:00:00,20190109,14,360,70,70,130,68,,-5,8,60,0,0,10220,80,6.0,59,,5,0,0,0,0,0,68201.0,65724.0,59.66
206,2019-01-09 15:00:00,20190109,15,360,70,60,130,64,,-4,10,42,0,0,10226,81,8.0,61,,5,0,0,0,0,0,68284.0,66022.0,55.53
207,2019-01-09 16:00:00,20190109,16,360,60,60,110,55,,-6,2,8,0,0,10227,80,8.0,64,,5,0,0,0,0,0,68632.0,66216.0,52.7
208,2019-01-09 17:00:00,20190109,17,360,50,50,100,51,,-8,0,0,0,0,10229,80,8.0,65,,5,0,0,0,0,0,69959.0,67035.0,54.84
209,2019-01-09 18:00:00,20190109,18,360,40,40,90,48,39.0,-10,0,0,0,0,10235,80,8.0,66,,5,0,0,0,0,0,72921.0,70268.0,76.59
210,2019-01-09 19:00:00,20190109,19,360,50,40,100,47,,-10,0,0,0,0,10242,80,8.0,66,,5,0,0,0,0,0,69758.0,66716.0,42.91
211,2019-01-09 20:00:00,20190109,20,360,40,40,90,47,,-9,0,0,0,0,10246,80,8.0,66,,5,0,0,0,0,0,67158.0,62806.0,40.98
212,2019-01-09 21:00:00,20190109,21,360,40,40,90,44,,-4,0,0,0,0,10251,75,8.0,70,,5,0,0,0,0,0,63298.0,60444.0,40.9
213,2019-01-09 22:00:00,20190109,22,360,40,40,70,41,,-3,0,0,0,0,10253,75,8.0,73,,5,0,0,0,0,0,58995.0,58003.0,42.91
214,2019-01-09 23:00:00,20190109,23,360,30,30,60,36,,-3,0,0,0,0,10255,74,8.0,75,,5,0,0,0,0,0,54285.0,54435.0,39.36
215,2019-01-10 00:00:00,20190109,24,360,30,30,50,33,20.0,-5,0,0,0,0,10256,75,8.0,75,,5,0,0,0,0,0,50109.0,50168.0,39.6
216,2019-01-10 01:00:00,20190110,1,360,20,20,50,25,,-5,0,0,0,0,10259,75,6.0,80,,5,0,0,0,0,0,46983.0,47467.0,34.4
217,2019-01-10 02:00:00,20190110,2,310,20,20,30,-2,,-14,0,0,0,0,10265,65,8.0,91,,5,0,0,0,0,0,44924.0,44916.0,30.0
218,2019-01-10 03:00:00,20190110,3,320,20,20,30,9,,-2,0,0,0,0,10267,65,8.0,92,,5,0,0,0,0,0,43891.0,42662.0,28.87
219,2019-01-10 04:00:00,20190110,4,330,20,20,30,13,,2,0,0,0,0,10266,65,8.0,92,,5,0,0,0,0,0,43317.0,42153.0,28.72
220,2019-01-10 05:00:00,20190110,5,330,20,20,30,15,,4,0,0,0,0,10267,65,8.0,92,,5,0,0,0,0,0,43464.0,42260.0,31.97
221,2019-01-10 06:00:00,20190110,6,320,20,20,30,17,-14.0,7,0,0,0,0,10267,65,8.0,93,,5,0,0,0,0,0,45811.0,44361.0,31.16
222,2019-01-10 07:00:00,20190110,7,310,10,10,30,14,,3,0,0,0,0,10272,65,8.0,92,,5,0,0,0,0,0,51815.0,50191.0,34.87
223,2019-01-10 08:00:00,20190110,8,310,20,20,30,16,,8,0,0,0,0,10277,65,8.0,94,,5,0,0,0,0,0,60913.0,58204.0,45.09
224,2019-01-10 09:00:00,20190110,9,310,20,20,30,23,,9,0,4,0,0,10281,65,8.0,91,,5,0,0,0,0,0,67094.0,66122.0,49.57
225,2019-01-10 10:00:00,20190110,10,320,10,10,20,31,,14,0,12,0,0,10283,70,8.0,88,,5,0,0,0,0,0,69092.0,70328.0,49.56
226,2019-01-10 11:00:00,20190110,11,0,10,0,20,39,,17,0,18,0,0,10279,70,8.0,85,,5,0,0,0,0,0,69661.0,72485.0,49.63
227,2019-01-10 12:00:00,20190110,12,290,10,10,20,45,3.0,16,0,26,0,0,10278,70,8.0,81,,5,0,0,0,0,0,69781.0,73530.0,56.01
228,2019-01-10 13:00:00,20190110,13,300,10,20,30,53,,6,0,37,0,0,10274,75,8.0,71,,5,0,0,0,0,0,68784.0,73102.0,49.1
229,2019-01-10 14:00:00,20190110,14,280,20,20,30,52,,8,0,20,0,0,10276,75,8.0,73,,5,0,0,0,0,0,68795.0,72992.0,45.61
230,2019-01-10 15:00:00,20190110,15,250,10,10,20,50,,3,0,10,0,-1,10274,75,8.0,71,51.0,7,0,1,0,0,0,68257.0,72841.0,47.1
231,2019-01-10 16:00:00,20190110,16,220,20,20,40,47,,2,0,1,0,-1,10272,75,8.0,72,51.0,7,0,1,0,0,0,68467.0,72698.0,47.98
232,2019-01-10 17:00:00,20190110,17,190,20,20,50,44,,15,0,0,0,-1,10271,70,8.0,81,51.0,7,0,1,0,0,0,69678.0,73085.0,48.9
233,2019-01-10 18:00:00,20190110,18,200,30,20,50,39,36.0,14,0,0,0,-1,10270,68,8.0,83,51.0,7,0,1,0,0,0,72653.0,75485.0,51.9
234,2019-01-10 19:00:00,20190110,19,220,30,30,50,33,,17,0,0,10,2,10271,56,8.0,88,52.0,7,0,1,0,0,0,69100.0,70330.0,52.69
235,2019-01-10 20:00:00,20190110,20,210,30,30,50,31,,24,0,0,10,3,10270,34,8.0,95,52.0,7,0,1,0,0,0,66321.0,65567.0,49.1
236,2019-01-10 21:00:00,20190110,21,220,40,40,60,32,,27,0,0,9,3,10266,33,8.0,96,81.0,7,0,1,0,0,0,62710.0,63013.0,44.0
237,2019-01-10 22:00:00,20190110,22,220,40,40,70,32,,29,0,0,8,1,10261,23,8.0,97,23.0,7,0,1,0,0,0,58676.0,59435.0,36.99
238,2019-01-10 23:00:00,20190110,23,220,40,30,60,35,,33,0,0,9,2,10258,22,8.0,98,52.0,7,0,1,0,0,0,53992.0,55194.0,38.43
239,2019-01-11 00:00:00,20190110,24,220,30,30,60,38,30.0,35,0,0,7,1,10254,18,8.0,98,58.0,7,0,1,0,0,0,50272.0,50955.0,37.9
240,2019-01-11 01:00:00,20190111,1,220,30,20,60,42,,39,0,0,10,2,10249,16,8.0,98,52.0,7,0,1,0,0,0,47334.0,48523.0,37.33
241,2019-01-11 02:00:00,20190111,2,230,20,20,50,47,,44,0,0,6,1,10246,19,8.0,98,52.0,7,0,1,0,0,0,45244.0,46204.0,36.3
242,2019-01-11 03:00:00,20190111,3,230,20,20,40,51,,48,0,0,0,-1,10244,12,8.0,98,22.0,7,0,1,0,0,0,44064.0,44574.0,34.2
243,2019-01-11 04:00:00,20190111,4,270,20,10,40,54,,54,0,0,0,-1,10242,5,9.0,100,34.0,7,1,1,0,0,0,43593.0,44243.0,33.0
244,2019-01-11 05:00:00,20190111,5,290,10,20,30,60,,57,0,0,9,2,10240,12,8.0,98,52.0,7,1,1,0,0,0,43798.0,44752.0,33.05
245,2019-01-11 06:00:00,20190111,6,320,20,20,40,66,37.0,63,0,0,0,-1,10242,46,8.0,98,22.0,7,0,1,0,0,0,45869.0,46881.0,37.09
246,2019-01-11 07:00:00,20190111,7,310,20,20,40,67,,64,0,0,0,0,10246,56,8.0,98,10.0,7,0,0,0,0,0,52243.0,53109.0,41.5
247,2019-01-11 08:00:00,20190111,8,310,20,20,40,69,,66,0,0,0,0,10248,56,8.0,98,10.0,7,0,0,0,0,0,61548.0,61748.0,53.07
248,2019-01-11 09:00:00,20190111,9,290,20,20,40,71,,67,0,5,1,1,10247,28,8.0,97,52.0,7,0,1,0,0,0,67451.0,73545.0,57.58
249,2019-01-11 10:00:00,20190111,10,300,20,20,40,72,,69,0,8,5,4,10249,50,8.0,97,23.0,7,0,1,0,0,0,69015.0,72430.0,59.32
250,2019-01-11 11:00:00,20190111,11,310,20,20,60,77,,73,0,21,0,0,10248,65,8.0,97,,5,0,0,0,0,0,68710.0,73921.0,61.86
251,2019-01-11 12:00:00,20190111,12,310,30,30,60,83,64.0,69,0,29,0,0,10245,70,8.0,90,2.0,7,0,0,0,0,0,68346.0,73718.0,60.13
252,2019-01-11 13:00:00,20190111,13,320,30,30,80,77,,73,0,26,6,8,10242,50,8.0,97,52.0,7,0,1,0,0,0,67145.0,72753.0,54.61
253,2019-01-11 14:00:00,20190111,14,310,30,40,60,80,,69,0,24,4,2,10241,65,8.0,92,23.0,7,0,1,0,0,0,66971.0,72729.0,54.83
254,2019-01-11 15:00:00,20190111,15,320,40,40,80,78,,65,0,10,0,-1,10242,63,8.0,91,22.0,7,0,1,0,0,0,67074.0,72694.0,54.74
255,2019-01-11 16:00:00,20190111,16,320,40,30,70,77,,63,0,2,0,0,10243,66,8.0,90,,5,0,0,0,0,0,67540.0,72321.0,54.01
256,2019-01-11 17:00:00,20190111,17,320,30,30,90,75,,58,0,0,0,0,10245,70,8.0,88,,5,0,0,0,0,0,68513.0,72970.0,54.96
257,2019-01-11 18:00:00,20190111,18,310,30,30,60,73,70.0,62,0,0,0,0,10246,65,8.0,92,2.0,7,0,0,0,0,0,71712.0,75227.0,58.24
258,2019-01-11 19:00:00,20190111,19,310,30,30,60,71,,59,0,0,1,1,10251,48,8.0,91,52.0,7,0,1,0,0,0,69017.0,70679.0,57.96
259,2019-01-11 20:00:00,20190111,20,300,30,30,50,67,,57,0,0,0,-1,10250,65,8.0,93,22.0,7,0,1,0,0,0,66515.0,67760.0,54.9
260,2019-01-11 21:00:00,20190111,21,290,30,30,60,66,,57,0,0,0,0,10250,65,8.0,93,2.0,7,0,0,0,0,0,63117.0,65540.0,50.0
261,2019-01-11 22:00:00,20190111,22,280,20,20,50,66,,57,0,0,0,0,10249,65,8.0,94,,5,0,0,0,0,0,58828.0,61134.0,43.13
262,2019-01-11 23:00:00,20190111,23,300,30,30,60,66,,60,0,0,4,2,10248,63,8.0,95,51.0,7,0,1,0,0,0,54118.0,56372.0,42.4
263,2019-01-12 00:00:00,20190111,24,290,30,20,60,65,62.0,58,0,0,4,2,10247,56,8.0,94,81.0,7,0,1,0,0,0,50341.0,52459.0,37.92
264,2019-01-12 01:00:00,20190112,1,270,30,30,60,64,,58,0,0,9,2,10242,61,8.0,95,81.0,7,0,1,0,0,0,47233.0,46912.0,40.75
265,2019-01-12 02:00:00,20190112,2,270,30,20,60,67,,46,0,0,0,-1,10238,70,8.0,86,23.0,7,0,1,0,0,0,45261.0,44532.0,36.6
266,2019-01-12 03:00:00,20190112,3,260,30,30,60,69,,42,0,0,0,0,10230,70,8.0,83,2.0,7,0,0,0,0,0,44000.0,43130.0,34.0
267,2019-01-12 04:00:00,20190112,4,260,40,40,80,69,,47,0,0,0,0,10225,63,8.0,86,,5,0,0,0,0,0,43636.0,42999.0,33.08
268,2019-01-12 05:00:00,20190112,5,250,40,30,80,68,,30,0,0,0,0,10217,75,8.0,76,,5,0,0,0,0,0,43864.0,43745.0,34.5
269,2019-01-12 06:00:00,20190112,6,240,40,40,80,66,61.0,30,0,0,0,0,10209,75,8.0,78,2.0,7,0,0,0,0,0,45862.0,46029.0,35.1
270,2019-01-12 07:00:00,20190112,7,230,40,40,80,66,,41,0,0,0,0,10200,70,8.0,83,,5,0,0,0,0,0,51810.0,51554.0,39.93
271,2019-01-12 08:00:00,20190112,8,240,40,40,90,71,,48,0,0,0,0,10196,69,8.0,85,,5,0,0,0,0,0,61051.0,58507.0,48.5
272,2019-01-12 09:00:00,20190112,9,240,50,40,90,70,,52,0,2,0,0,10187,63,8.0,88,,5,0,0,0,0,0,67482.0,64993.0,51.85
273,2019-01-12 10:00:00,20190112,10,240,50,50,80,69,,65,0,4,9,6,10179,32,8.0,97,53.0,7,0,1,0,0,0,69550.0,68041.0,63.0
274,2019-01-12 11:00:00,20190112,11,250,60,50,120,74,,69,0,8,9,7,10168,31,8.0,96,81.0,7,0,1,0,0,0,69955.0,69163.0,63.08
275,2019-01-12 12:00:00,20190112,12,260,50,60,130,82,61.0,72,0,10,9,5,10157,65,8.0,93,23.0,7,0,1,0,0,0,69933.0,69240.0,61.67
276,2019-01-12 13:00:00,20190112,13,280,60,60,110,83,,70,0,11,2,2,10149,59,8.0,91,58.0,7,0,1,0,0,0,69202.0,68621.0,59.0
277,2019-01-12 14:00:00,20190112,14,290,50,60,100,86,,69,0,14,4,1,10142,70,8.0,89,51.0,7,0,1,0,0,0,69088.0,68186.0,57.08
278,2019-01-12 15:00:00,20190112,15,290,50,50,100,85,,65,0,12,0,-1,10146,61,8.0,87,81.0,7,0,1,0,0,0,68570.0,67972.0,49.9
279,2019-01-12 16:00:00,20190112,16,290,50,50,100,82,,64,0,1,4,5,10142,67,8.0,87,81.0,7,0,1,0,0,0,68149.0,67479.0,45.92
280,2019-01-12 17:00:00,20190112,17,280,50,50,110,81,,61,0,0,6,3,10135,70,8.0,87,23.0,7,0,1,0,0,0,68635.0,67853.0,46.5
281,2019-01-12 18:00:00,20190112,18,290,50,50,100,81,71.0,61,0,0,0,-1,10137,69,8.0,86,23.0,7,0,1,0,0,0,71355.0,70424.0,50.52
282,2019-01-12 19:00:00,20190112,19,290,50,50,100,80,,61,0,0,2,2,10136,70,8.0,87,23.0,7,0,1,0,0,0,68547.0,66530.0,47.0
283,2019-01-12 20:00:00,20190112,20,290,40,50,100,80,,64,0,0,4,1,10134,60,8.0,89,51.0,7,0,1,0,0,0,65342.0,62889.0,39.9
284,2019-01-12 21:00:00,20190112,21,280,50,50,90,81,,62,0,0,1,2,10132,68,8.0,87,23.0,7,0,1,0,0,0,61347.0,59687.0,41.04
285,2019-01-12 22:00:00,20190112,22,280,40,40,80,82,,62,0,0,0,0,10130,70,8.0,86,,5,0,0,0,0,0,57211.0,55603.0,44.8
286,2019-01-12 23:00:00,20190112,23,270,40,40,90,81,,65,0,0,0,0,10124,63,8.0,89,,5,0,0,0,0,0,53149.0,51308.0,44.9
287,2019-01-13 00:00:00,20190112,24,270,40,40,80,82,76.0,68,0,0,0,-1,10123,61,8.0,90,51.0,7,0,1,0,0,0,50264.0,48190.0,42.0
288,2019-01-13 01:00:00,20190113,1,270,40,30,70,79,,75,0,0,2,1,10120,61,8.0,96,23.0,7,0,1,0,0,0,47327.0,48018.0,43.15
289,2019-01-13 02:00:00,20190113,2,270,30,30,70,81,,77,0,0,3,1,10113,41,8.0,97,51.0,7,0,1,0,0,0,44805.0,45657.0,38.42
290,2019-01-13 03:00:00,20190113,3,270,30,30,70,83,,79,0,0,6,1,10107,50,8.0,97,51.0,7,0,1,0,0,0,43444.0,44196.0,36.11
291,2019-01-13 04:00:00,20190113,4,260,40,40,70,84,,81,0,0,2,1,10097,36,8.0,97,51.0,7,0,1,0,0,0,42635.0,43614.0,33.8
292,2019-01-13 05:00:00,20190113,5,260,40,50,90,87,,84,0,0,10,5,10084,41,8.0,97,58.0,7,0,1,0,0,0,42584.0,43374.0,32.04
293,2019-01-13 06:00:00,20190113,6,280,60,60,110,91,78.0,84,0,0,10,22,10080,57,8.0,95,62.0,7,0,1,0,0,0,43190.0,44119.0,32.55
294,2019-01-13 07:00:00,20190113,7,270,60,50,110,93,,80,0,0,9,10,10076,61,8.0,91,51.0,7,0,1,0,0,0,45660.0,46127.0,32.0
295,2019-01-13 08:00:00,20190113,8,270,60,50,120,94,,78,0,0,5,1,10075,67,8.0,89,22.0,7,0,1,0,0,0,49394.0,49968.0,33.76
296,2019-01-13 09:00:00,20190113,9,270,60,50,110,95,,75,0,3,0,0,10068,68,8.0,87,2.0,7,0,0,0,0,0,53787.0,54247.0,42.4
297,2019-01-13 10:00:00,20190113,10,270,60,60,110,89,,81,0,7,6,4,10064,35,8.0,94,52.0,7,0,1,0,0,0,57818.0,58546.0,49.0
298,2019-01-13 11:00:00,20190113,11,280,60,60,120,92,,80,0,11,10,4,10057,56,8.0,92,51.0,7,0,1,0,0,0,60048.0,61301.0,51.0
299,2019-01-13 12:00:00,20190113,12,280,60,70,120,97,88.0,77,0,10,0,-1,10047,70,8.0,87,22.0,7,0,1,0,0,0,60577.0,61665.0,47.39
300,2019-01-13 13:00:00,20190113,13,270,70,60,140,96,,77,0,12,0,-1,10039,60,8.0,88,81.0,7,0,1,0,0,0,59792.0,61070.0,47.66
301,2019-01-13 14:00:00,20190113,14,270,70,70,130,97,,75,0,7,0,-1,10033,70,8.0,86,23.0,7,0,1,0,0,0,58981.0,60096.0,39.4
302,2019-01-13 15:00:00,20190113,15,280,70,60,140,98,,73,0,6,0,0,10030,69,8.0,84,2.0,7,0,0,0,0,0,58267.0,59210.0,37.0
303,2019-01-13 16:00:00,20190113,16,280,70,70,140,98,,69,0,2,0,0,10029,70,8.0,81,,5,0,0,0,0,0,57883.0,59136.0,37.4
304,2019-01-13 17:00:00,20190113,17,270,70,70,150,99,,69,0,0,0,0,10023,70,7.0,81,,5,0,0,0,0,0,59027.0,60046.0,36.9
305,2019-01-13 18:00:00,20190113,18,300,70,70,150,82,78.0,52,0,0,4,10,10028,68,8.0,81,57.0,7,0,1,0,0,0,62850.0,62869.0,56.98
306,2019-01-13 19:00:00,20190113,19,300,60,50,110,87,,55,0,0,0,-1,10031,66,1.0,80,23.0,7,0,1,0,0,0,61549.0,59725.0,65.91
307,2019-01-13 20:00:00,20190113,20,300,50,60,120,85,,49,0,0,0,0,10038,65,2.0,78,,5,0,0,0,0,0,59331.0,57062.0,54.9
308,2019-01-13 21:00:00,20190113,21,300,50,50,110,86,,48,0,0,0,0,10045,64,7.0,76,3.0,7,0,0,0,0,0,56378.0,54465.0,45.1
309,2019-01-13 22:00:00,20190113,22,290,60,60,130,86,,45,0,0,0,0,10048,64,8.0,75,,5,0,0,0,0,0,53337.0,51666.0,41.2
310,2019-01-13 23:00:00,20190113,23,300,60,60,120,85,,45,0,0,0,0,10054,66,8.0,76,,5,0,0,0,0,0,50473.0,49002.0,46.0
311,2019-01-14 00:00:00,20190113,24,300,60,60,120,83,76.0,43,0,0,0,-1,10060,66,7.0,75,22.0,7,0,1,0,0,0,47429.0,47154.0,38.0
312,2019-01-14 01:00:00,20190114,1,310,60,70,130,68,,43,0,0,1,7,10068,56,8.0,83,82.0,7,0,1,0,0,0,45214.0,44909.0,38.1
313,2019-01-14 02:00:00,20190114,2,310,50,50,120,62,,48,0,0,4,12,10076,70,7.0,90,81.0,7,0,1,0,0,0,43317.0,42893.0,33.83
314,2019-01-14 03:00:00,20190114,3,300,40,40,90,63,,43,0,0,0,-1,10083,70,8.0,86,23.0,7,0,1,0,0,0,42051.0,41071.0,33.0
315,2019-01-14 04:00:00,20190114,4,310,40,30,90,64,,47,0,0,0,-1,10087,66,8.0,88,81.0,7,0,1,0,0,0,41331.0,39584.0,30.0
316,2019-01-14 05:00:00,20190114,5,310,40,40,80,60,,45,0,0,4,2,10093,70,7.0,90,81.0,7,0,1,0,0,0,41105.0,38731.0,27.01
317,2019-01-14 06:00:00,20190114,6,310,30,30,60,60,54.0,50,0,0,2,1,10103,65,8.0,92,23.0,7,0,1,0,0,0,41425.0,38799.0,28.48
318,2019-01-14 07:00:00,20190114,7,340,40,30,80,57,,45,0,0,0,0,10114,65,8.0,91,,5,0,0,0,0,0,42894.0,39965.0,29.74
319,2019-01-14 08:00:00,20190114,8,340,30,30,80,50,,31,0,0,0,-1,10128,70,5.0,87,23.0,7,0,1,0,0,0,44916.0,41859.0,32.7
320,2019-01-14 09:00:00,20190114,9,300,20,20,60,54,,31,7,21,0,0,10137,70,4.0,85,1.0,7,0,0,0,0,0,47771.0,44620.0,35.1
321,2019-01-14 10:00:00,20190114,10,320,30,30,70,50,,27,3,30,2,6,10146,70,4.0,85,23.0,7,0,1,0,0,0,50583.0,47678.0,36.9
322,2019-01-14 11:00:00,20190114,11,310,40,50,100,65,,18,8,79,0,0,10151,75,1.0,71,,5,0,0,0,0,0,52510.0,50635.0,41.5
323,2019-01-14 12:00:00,20190114,12,340,50,60,110,64,38.0,6,5,66,0,0,10160,80,6.0,66,3.0,7,0,0,0,0,0,53193.0,51981.0,43.3
324,2019-01-14 13:00:00,20190114,13,330,50,50,110,67,,10,8,86,0,0,10161,80,4.0,66,,5,0,0,0,0,0,53254.0,53213.0,40.88
325,2019-01-14 14:00:00,20190114,14,340,40,30,130,59,,17,8,59,0,-1,10169,75,7.0,74,51.0,7,0,1,0,0,0,52519.0,53029.0,37.04
326,2019-01-14 15:00:00,20190114,15,310,30,40,80,57,,3,7,28,0,-1,10176,80,5.0,68,23.0,7,0,1,0,0,0,51941.0,52777.0,34.9
327,2019-01-14 16:00:00,20190114,16,300,30,30,80,51,,12,2,7,0,-1,10184,75,7.0,75,51.0,7,0,1,0,0,0,52621.0,53182.0,35.0
328,2019-01-14 17:00:00,20190114,17,290,30,30,70,38,,17,0,0,3,8,10187,70,7.0,86,23.0,7,0,1,0,0,0,54384.0,54195.0,34.9
329,2019-01-14 18:00:00,20190114,18,290,30,30,50,38,28.0,13,0,0,0,-1,10194,70,6.0,83,22.0,7,0,1,0,0,0,60580.0,57437.0,37.99
330,2019-01-14 19:00:00,20190114,19,300,30,30,90,34,,14,0,0,2,2,10200,70,7.0,86,81.0,7,0,1,0,0,0,60759.0,55351.0,71.15
331,2019-01-14 20:00:00,20190114,20,290,10,20,60,29,,16,0,0,0,-1,10202,65,8.0,91,23.0,7,0,1,0,0,0,59296.0,53540.0,62.23
332,2019-01-14 21:00:00,20190114,21,280,30,20,50,36,,4,0,0,0,0,10201,75,7.0,79,1.0,7,0,0,0,0,0,56832.0,51419.0,54.56
333,2019-01-14 22:00:00,20190114,22,260,20,20,40,39,,10,0,0,0,0,10204,70,8.0,81,,5,0,0,0,0,0,53763.0,49405.0,41.6
334,2019-01-14 23:00:00,20190114,23,230,20,30,40,28,,4,0,0,0,0,10202,70,7.0,84,,5,0,0,0,0,0,50447.0,46783.0,44.05
335,2019-01-15 00:00:00,20190114,24,230,30,20,40,24,11.0,1,0,0,0,0,10201,70,7.0,85,2.0,7,0,0,0,0,0,46983.0,43644.0,38.33
336,2019-01-15 01:00:00,20190115,1,240,30,30,50,30,,2,0,0,0,0,10200,70,8.0,81,,5,0,0,0,0,0,44778.0,41730.0,34.0
